PG1,PG2,PG3,QG1,QG2,QG3,Vm1,Vm2,Vm3,Va1_deg,Va2_deg,Va3_deg,Ploss_MW,load_factor
499.500000,16.000000,0.000000,267.502349,133.545965,176.128705,1.088827,1.074384,1.077110,-0.000000,-87.664154,-78.256888,43.000000,1.500000
500.000000,16.000000,0.000000,270.684302,134.911191,177.977529,1.088636,1.073905,1.076696,-0.000000,-88.290122,-78.840387,43.500000,1.500000
500.500000,16.000000,0.000000,273.810109,136.248339,179.863595,1.088437,1.073509,1.076498,-0.000000,-88.907723,-79.415810,44.000000,1.500000
501.500000,16.000000,0.000000,280.040042,138.925246,183.587785,1.088212,1.073014,1.076243,0.000000,-90.119598,-80.550921,45.000000,1.500000
502.000000,16.000000,0.000000,283.135017,140.254166,185.442132,1.088170,1.072889,1.076225,-0.000000,-90.714204,-81.109808,45.500000,1.500000
502.500000,16.000000,0.000000,286.209333,141.576180,187.296714,1.088161,1.072852,1.076297,0.000000,-91.301120,-81.662865,46.000000,1.500000
503.500000,16.000000,0.000000,292.314989,144.205798,190.992207,1.088259,1.073020,1.076647,0.000000,-92.452638,-82.752422,47.000000,1.500000
504.000000,16.000000,0.000000,295.342315,145.502297,192.846380,1.088362,1.073192,1.076953,-0.000000,-93.017789,-83.288154,47.500000,1.500000
504.500000,16.000000,0.000000,298.364134,146.817248,194.671395,1.088502,1.073502,1.077265,0.000000,-93.574947,-83.820370,48.000000,1.500000
505.500000,16.000000,0.000000,304.361883,149.407803,198.337520,1.088885,1.074261,1.078134,0.000000,-94.669049,-84.867010,49.000000,1.500000
506.000000,16.000000,0.000000,307.340945,150.674548,200.185570,1.089132,1.074675,1.078698,0.000000,-95.206724,-85.380911,49.500000,1.500000
506.500000,16.000000,0.000000,310.311736,151.960495,202.007150,1.089406,1.075224,1.079269,-0.000000,-95.736590,-85.891540,50.000000,1.500000
507.500000,16.000000,0.000000,316.212118,154.552826,205.615140,1.090018,1.076625,1.080534,0.000000,-96.774382,-86.900209,51.000000,1.500000
508.000000,16.000000,0.000000,319.160435,155.815785,207.430443,1.090403,1.077306,1.081257,-0.000000,-97.285345,-87.395285,51.500000,1.500000
508.500000,16.000000,0.000000,322.220048,157.174088,209.086112,1.090980,1.078176,1.081593,-0.000000,-97.789807,-87.894253,52.000000,1.500000
509.500000,16.000000,0.000000,327.882347,159.652770,212.829673,1.091585,1.080006,1.083737,-0.000000,-98.774031,-88.856465,53.000000,1.500000
510.000000,16.000000,0.000000,330.793884,160.880628,214.649013,1.092090,1.080837,1.084674,-0.000000,-99.260916,-89.331122,53.500000,1.500000
510.500000,16.000000,0.000000,333.447614,162.031730,216.669345,1.092228,1.081864,1.086321,-0.000000,-99.735311,-89.793189,54.000000,1.500000
511.500000,16.000000,0.000000,339.397509,164.760081,219.942358,1.093526,1.084427,1.087562,0.000000,-100.671650,-90.743097,55.000000,1.500000
512.000000,16.000000,0.000000,342.254593,165.995070,221.743236,1.094083,1.085545,1.088673,0.000000,-101.132946,-91.201072,55.500000,1.500000
512.500000,16.000000,0.000000,345.219276,167.481428,223.254057,1.094754,1.087329,1.089173,0.000000,-101.580654,-91.674549,56.000000,1.500000
514.000000,16.000000,0.000000,353.618406,171.073650,228.764789,1.096480,1.090952,1.093195,-0.000000,-102.913875,-93.002385,57.500000,1.500000
514.500000,16.000000,0.000000,356.381883,172.349900,230.534904,1.097025,1.092535,1.094520,0.000000,-103.342314,-93.442570,58.000000,1.500000
516.000000,16.000000,0.000000,364.852441,176.199189,235.676478,1.099134,1.097283,1.098157,-0.000000,-104.603353,-94.743392,59.500000,1.500000
516.500000,16.000000,0.000000,367.538816,177.556556,237.386709,1.099631,1.099364,1.099585,-0.000000,-105.004508,-95.173330,60.000000,1.500000
490.000000,17.000000,0.000000,210.400633,109.135335,143.922209,1.099404,1.098512,1.097846,0.000000,-75.780990,-67.558803,34.500000,1.500000
490.500000,17.000000,0.000000,214.002924,110.526177,145.976483,1.098134,1.095436,1.095585,0.000000,-76.561122,-68.251722,35.000000,1.500000
491.500000,17.000000,0.000000,219.992640,113.565265,150.424834,1.093969,1.092451,1.093629,-0.000000,-78.042450,-69.615432,36.000000,1.500000
492.000000,17.000000,0.000000,224.873739,114.963950,151.640365,1.095135,1.087893,1.088479,-0.000000,-78.841103,-70.310659,36.500000,1.500000
492.500000,17.000000,0.000000,227.509659,116.436652,154.026702,1.092810,1.087163,1.088592,-0.000000,-79.549172,-70.968639,37.000000,1.500000
493.500000,17.000000,0.000000,234.872554,119.307232,157.587462,1.091897,1.082665,1.084147,0.000000,-81.015819,-72.294024,38.000000,1.500000
494.000000,17.000000,0.000000,238.611726,120.747242,159.285321,1.091705,1.080539,1.081858,0.000000,-81.738128,-72.948576,38.500000,1.500000
494.500000,17.000000,0.000000,241.786052,122.143036,161.316836,1.090720,1.079256,1.081044,0.000000,-82.434074,-73.585799,39.000000,1.500000
495.500000,17.000000,0.000000,248.529776,124.978247,165.033969,1.089677,1.076584,1.078532,-0.000000,-83.813038,-74.851480,40.000000,1.500000
496.000000,17.000000,0.000000,251.905092,126.370304,166.875312,1.089316,1.075329,1.077385,0.000000,-84.491419,-75.473840,40.500000,1.500000
496.500000,17.000000,0.000000,255.082229,127.737143,168.828125,1.088730,1.074403,1.076794,0.000000,-85.155795,-76.085979,41.000000,1.500000
497.500000,17.000000,0.000000,261.544785,130.487439,172.586644,1.087988,1.072749,1.075444,-0.000000,-86.463678,-77.296113,42.000000,1.500000
498.000000,17.000000,0.000000,264.770966,131.865479,174.432681,1.087731,1.072088,1.074833,0.000000,-87.105485,-77.893035,42.500000,1.500000
498.500000,17.000000,0.000000,267.914318,133.207989,176.336857,1.087429,1.071531,1.074518,0.000000,-87.738145,-78.480823,43.000000,1.500000
499.500000,17.000000,0.000000,274.202926,135.900015,180.076407,1.087050,1.070711,1.073974,-0.000000,-88.980249,-79.640849,44.000000,1.500000
500.000000,17.000000,0.000000,277.326518,137.241577,181.932672,1.086935,1.070448,1.073808,0.000000,-89.589438,-80.212343,44.500000,1.500000
500.500000,17.000000,0.000000,280.424248,138.568731,183.797955,1.086851,1.070261,1.073759,-0.000000,-90.190923,-80.777235,45.000000,1.500000
501.500000,17.000000,0.000000,286.575152,141.206107,187.515239,1.086810,1.070138,1.073884,-0.000000,-91.371113,-81.889815,46.000000,1.500000
502.000000,17.000000,0.000000,289.631631,142.514200,189.368358,1.086856,1.070186,1.074052,0.000000,-91.950216,-82.437498,46.500000,1.500000
502.500000,17.000000,0.000000,292.671077,143.824166,191.212922,1.086931,1.070339,1.074283,-0.000000,-92.521513,-82.980145,47.000000,1.500000
503.500000,17.000000,0.000000,298.711225,146.422711,194.895622,1.087197,1.070845,1.074950,0.000000,-93.642784,-84.048662,48.000000,1.500000
504.000000,17.000000,0.000000,301.710775,147.697728,196.747463,1.087387,1.071151,1.075409,-0.000000,-94.193548,-84.573603,48.500000,1.500000
504.500000,17.000000,0.000000,304.701932,149.002355,198.562860,1.087603,1.071631,1.075860,0.000000,-94.735820,-85.095934,49.000000,1.500000
505.500000,17.000000,0.000000,310.657267,151.553538,202.218594,1.088164,1.072630,1.076992,0.000000,-95.802313,-86.121836,50.000000,1.500000
506.000000,17.000000,0.000000,313.604570,152.817540,204.053592,1.088470,1.073228,1.077678,-0.000000,-96.325205,-86.626650,50.500000,1.500000
506.500000,17.000000,0.000000,316.552885,154.116825,205.843553,1.088809,1.073994,1.078323,0.000000,-96.840009,-87.129597,51.000000,1.500000
507.500000,17.000000,0.000000,322.628599,156.723822,209.277606,1.089921,1.075445,1.079261,-0.000000,-97.857366,-88.124568,52.000000,1.500000
508.000000,17.000000,0.000000,325.320438,157.887490,211.295532,1.090012,1.076328,1.080764,-0.000000,-98.350185,-88.601214,52.500000,1.500000
508.500000,17.000000,0.000000,328.188434,159.220723,213.052308,1.090371,1.077534,1.081612,0.000000,-98.835429,-89.088147,53.000000,1.500000
509.500000,17.000000,0.000000,333.493215,161.548819,217.073015,1.090617,1.079671,1.084865,0.000000,-99.787570,-90.019256,54.000000,1.500000
510.000000,17.000000,0.000000,336.876316,162.942500,218.454345,1.091942,1.080427,1.084527,0.000000,-100.272751,-90.503360,54.500000,1.500000
510.500000,17.000000,0.000000,339.737823,164.215033,220.225041,1.092468,1.081635,1.085557,0.000000,-100.737351,-90.968739,55.000000,1.500000
511.500000,17.000000,0.000000,345.796207,167.129096,223.226068,1.094043,1.084829,1.086353,0.000000,-101.644863,-91.917815,56.000000,1.500000
512.000000,17.000000,0.000000,348.230214,168.107233,225.464383,1.094066,1.085883,1.088830,-0.000000,-102.090251,-92.344826,56.500000,1.500000
513.500000,17.000000,0.000000,356.605281,171.720925,230.928245,1.095872,1.089785,1.092919,-0.000000,-103.403491,-93.663375,58.000000,1.500000
514.000000,17.000000,0.000000,359.553189,173.106813,232.487419,1.096726,1.091486,1.093695,0.000000,-103.828251,-94.109881,58.500000,1.500000
515.500000,17.000000,0.000000,367.640786,177.378913,237.443306,1.098136,1.098263,1.097602,-0.000000,-105.036391,-95.426265,60.000000,1.500000
516.000000,17.000000,0.000000,370.942199,178.214565,239.247141,1.099920,1.097869,1.098473,-0.000000,-105.482275,-95.822084,60.500000,1.500000
488.500000,18.000000,0.000000,207.002780,107.285210,142.441423,1.098716,1.098216,1.098326,0.000000,-75.071039,-67.048326,34.000000,1.500000
489.500000,18.000000,0.000000,215.235997,110.833789,145.278214,1.097382,1.092869,1.089701,0.000000,-76.646639,-68.511607,35.000000,1.500000
490.000000,18.000000,0.000000,218.352453,111.778771,147.968250,1.095707,1.089294,1.089579,0.000000,-77.417533,-69.162159,35.500000,1.500000
490.500000,18.000000,0.000000,220.748776,113.268635,150.531673,1.092775,1.088735,1.090129,0.000000,-78.134145,-69.830767,36.000000,1.500000
491.500000,18.000000,0.000000,228.348465,116.146619,154.057214,1.091809,1.083418,1.084879,0.000000,-79.642156,-71.188446,37.000000,1.500000
492.000000,18.000000,0.000000,232.309437,117.596612,155.668908,1.091771,1.080761,1.081933,-0.000000,-80.388069,-71.860804,37.500000,1.500000
492.500000,18.000000,0.000000,235.534559,119.010435,157.702937,1.090672,1.079241,1.080868,-0.000000,-81.101584,-72.513311,38.000000,1.500000
493.500000,18.000000,0.000000,242.315299,121.845448,161.488885,1.089331,1.076102,1.078082,-0.000000,-82.514141,-73.805773,39.000000,1.500000
494.000000,18.000000,0.000000,245.793950,123.272736,163.281199,1.088956,1.074611,1.076532,0.000000,-83.210453,-74.445045,39.500000,1.500000
494.500000,18.000000,0.000000,249.077419,124.669658,165.186693,1.088371,1.073434,1.075549,0.000000,-83.893029,-75.073527,40.000000,1.500000
495.500000,18.000000,0.000000,255.523965,127.421841,169.029720,1.087297,1.071457,1.074077,-0.000000,-85.231245,-76.308558,41.000000,1.500000
496.000000,18.000000,0.000000,258.754212,128.808806,170.901662,1.086898,1.070651,1.073364,0.000000,-85.888001,-76.918464,41.500000,1.500000
496.500000,18.000000,0.000000,261.959452,130.162808,172.795201,1.086556,1.069877,1.072811,-0.000000,-86.537385,-77.520019,42.000000,1.500000
497.500000,18.000000,0.000000,268.307127,132.873649,176.550483,1.086005,1.068722,1.071958,-0.000000,-87.810280,-78.705971,43.000000,1.500000
498.000000,18.000000,0.000000,271.465918,134.227698,178.406860,1.085820,1.068302,1.071623,0.000000,-88.434655,-79.290506,43.500000,1.500000
498.500000,18.000000,0.000000,274.578635,135.555715,180.293293,1.085641,1.067955,1.071477,0.000000,-89.050965,-79.867159,44.000000,1.500000
499.500000,18.000000,0.000000,280.782538,138.211725,184.021389,1.085454,1.067547,1.071330,-0.000000,-90.260313,-81.004375,45.000000,1.500000
500.000000,18.000000,0.000000,283.862110,139.529557,185.880063,1.085427,1.067466,1.071372,0.000000,-90.853578,-81.564148,45.500000,1.500000
500.500000,18.000000,0.000000,286.925285,140.840424,187.736895,1.085438,1.067465,1.071494,-0.000000,-91.439310,-82.118078,46.000000,1.500000
501.500000,18.000000,0.000000,293.011988,143.447078,191.436428,1.085582,1.067697,1.071940,0.000000,-92.588591,-83.209197,47.000000,1.500000
502.000000,18.000000,0.000000,296.031461,144.732910,193.291358,1.085708,1.067899,1.072289,0.000000,-93.152643,-83.745696,47.500000,1.500000
502.500000,18.000000,0.000000,299.046279,146.033836,195.119936,1.085876,1.068226,1.072647,-0.000000,-93.708878,-84.278397,48.000000,1.500000
503.500000,18.000000,0.000000,305.031372,148.600720,198.789213,1.086309,1.069032,1.073598,-0.000000,-94.800980,-85.326172,49.000000,1.500000
504.000000,18.000000,0.000000,308.004998,149.856581,200.637806,1.086582,1.069468,1.074199,0.000000,-95.337647,-85.840628,49.500000,1.500000
504.500000,18.000000,0.000000,310.971090,151.129541,202.461654,1.086883,1.070032,1.074810,-0.000000,-95.866625,-86.351627,50.000000,1.500000
505.500000,18.000000,0.000000,316.866801,153.692514,206.075271,1.087557,1.071444,1.076148,-0.000000,-96.902988,-87.360698,51.000000,1.500000
506.000000,18.000000,0.000000,319.808937,154.942254,207.894482,1.087965,1.072139,1.076914,-0.000000,-97.413013,-87.855957,51.500000,1.500000
506.500000,18.000000,0.000000,322.903268,156.223818,209.587193,1.088662,1.072759,1.077305,-0.000000,-97.921119,-88.350810,52.000000,1.500000
507.500000,18.000000,0.000000,328.516886,158.750149,213.295081,1.089217,1.074907,1.079495,-0.000000,-98.898587,-89.318276,53.000000,1.500000
508.000000,18.000000,0.000000,331.431313,159.954743,215.122817,1.089762,1.075704,1.080471,-0.000000,-99.385395,-89.792265,53.500000,1.500000
508.500000,18.000000,0.000000,333.716713,161.312830,217.158871,1.089211,1.077991,1.082616,-0.000000,-99.833917,-90.266672,54.000000,1.500000
509.500000,18.000000,0.000000,340.039849,163.777305,220.433801,1.091306,1.079240,1.083462,0.000000,-100.795166,-91.203024,55.000000,1.500000
510.000000,18.000000,0.000000,342.899055,164.997184,222.237110,1.091897,1.080349,1.084600,0.000000,-101.255982,-91.660781,55.500000,1.500000
510.500000,18.000000,0.000000,346.247749,166.208087,223.762987,1.093360,1.080731,1.084687,0.000000,-101.731033,-92.118879,56.000000,1.500000
512.000000,18.000000,0.000000,354.239245,170.033837,229.272249,1.094365,1.085827,1.089270,0.000000,-103.032799,-93.461977,57.500000,1.500000
512.500000,18.000000,0.000000,356.783210,171.472369,231.016605,1.094493,1.088287,1.090841,0.000000,-103.443263,-93.912323,58.000000,1.500000
514.000000,18.000000,0.000000,365.440329,175.134255,236.191071,1.097060,1.092288,1.094375,-0.000000,-104.717055,-95.203436,59.500000,1.500000
514.500000,18.000000,0.000000,368.211037,176.448691,237.883662,1.097738,1.094149,1.095692,0.000000,-105.122512,-95.631748,60.000000,1.500000
516.000000,18.000000,0.000000,376.532008,180.301931,242.989831,1.099983,1.099617,1.099832,0.000000,-106.314818,-96.887943,61.500000,1.500000
487.500000,19.000000,0.000000,209.043114,106.904250,141.936791,1.099472,1.092118,1.091884,-0.000000,-75.208386,-67.274625,34.000000,1.500000
488.000000,19.000000,0.000000,212.066154,108.878397,143.800330,1.096955,1.091719,1.089763,-0.000000,-75.956672,-68.005850,34.500000,1.500000
488.500000,19.000000,0.000000,214.676130,109.801308,146.825115,1.094376,1.088725,1.090849,-0.000000,-76.719740,-68.654279,35.000000,1.500000
489.500000,19.000000,0.000000,221.653606,112.985793,150.537259,1.091825,1.084840,1.086233,0.000000,-78.229173,-70.050584,36.000000,1.500000
490.000000,19.000000,0.000000,226.013372,114.435985,151.974491,1.092210,1.081332,1.082212,0.000000,-79.005194,-70.743521,36.500000,1.500000
490.500000,19.000000,0.000000,229.038459,115.863626,154.161986,1.090578,1.079929,1.081496,0.000000,-79.728376,-71.407533,37.000000,1.500000
491.500000,19.000000,0.000000,236.035879,118.724576,157.897032,1.089191,1.076103,1.077940,-0.000000,-81.180275,-72.732156,38.000000,1.500000
492.000000,19.000000,0.000000,239.612746,120.160888,159.670109,1.088791,1.074284,1.076041,-0.000000,-81.895732,-73.386831,38.500000,1.500000
492.500000,19.000000,0.000000,242.811349,121.550457,161.674780,1.087896,1.073011,1.075185,0.000000,-82.591904,-74.026653,39.000000,1.500000
493.500000,19.000000,0.000000,249.443882,124.364038,165.437836,1.086773,1.070572,1.072982,0.000000,-83.965605,-75.294473,40.000000,1.500000
494.000000,19.000000,0.000000,252.769437,125.750133,167.294874,1.086379,1.069440,1.071964,0.000000,-84.641269,-75.918259,40.500000,1.500000
494.500000,19.000000,0.000000,255.944343,127.109986,169.238053,1.085835,1.068557,1.071396,0.000000,-85.304786,-76.532303,41.000000,1.500000
495.500000,19.000000,0.000000,262.354495,129.842020,173.009297,1.085098,1.067050,1.070210,0.000000,-86.609221,-77.745148,42.000000,1.500000
496.000000,19.000000,0.000000,265.551629,131.209111,174.865458,1.084838,1.066459,1.069691,-0.000000,-87.249224,-78.343179,42.500000,1.500000
496.500000,19.000000,0.000000,268.681934,132.543538,176.768502,1.084557,1.065956,1.069426,-0.000000,-87.880575,-78.932399,43.000000,1.500000
497.500000,19.000000,0.000000,274.936796,135.215844,180.514247,1.084207,1.065242,1.069005,0.000000,-89.119839,-80.094770,44.000000,1.500000
498.000000,19.000000,0.000000,278.044620,136.546571,182.374324,1.084107,1.065025,1.068900,0.000000,-89.727666,-80.667291,44.500000,1.500000
498.500000,19.000000,0.000000,281.130174,137.863581,184.241061,1.084042,1.064881,1.068902,-0.000000,-90.327889,-81.233235,45.000000,1.500000
499.500000,19.000000,0.000000,287.259419,140.479530,187.961612,1.084044,1.064833,1.069127,-0.000000,-91.505678,-82.347687,46.000000,1.500000
500.000000,19.000000,0.000000,290.307883,141.777297,189.814818,1.084115,1.064914,1.069337,0.000000,-92.083649,-82.896281,46.500000,1.500000
500.500000,19.000000,0.000000,293.337644,143.074863,191.662580,1.084212,1.065095,1.069618,-0.000000,-92.653850,-83.439605,47.000000,1.500000
501.500000,19.000000,0.000000,299.364729,145.649278,195.348239,1.084531,1.065649,1.070369,0.000000,-93.773117,-84.509427,48.000000,1.500000
502.000000,19.000000,0.000000,302.357855,146.914162,197.200118,1.084746,1.065984,1.070867,-0.000000,-94.322791,-85.035074,48.500000,1.500000
502.500000,19.000000,0.000000,305.345482,148.204299,199.018100,1.084993,1.066473,1.071357,-0.000000,-94.864278,-85.557781,49.000000,1.500000
503.500000,19.000000,0.000000,311.290289,150.731172,202.677392,1.085606,1.067509,1.072567,-0.000000,-95.928848,-86.584564,50.000000,1.500000
504.000000,19.000000,0.000000,314.234006,151.983041,204.513566,1.085940,1.068122,1.073289,-0.000000,-96.450856,-87.089754,50.500000,1.500000
504.500000,19.000000,0.000000,317.174963,153.269392,206.307824,1.086301,1.068906,1.073979,-0.000000,-96.964652,-87.592952,51.000000,1.500000
